ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (g),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,EAN,Marcas,Marca,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1
29732,variation,IF-R02-23M01C05-T5,8433856086768,Poleron Sweatshirt Spirit Navy Blue - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,10,,0,0,,,,,0,,,69990,,,,,,,IF-R02-23M01C05,,,,,,3,8433856086768,The Indian Face,The Indian Face,Talla,L,,1,
29744,variation,IF-R02-23M04C02-T5,8433856087352,Poleron Sweatshirt Nomad Navy Blue - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,12,,0,0,,,,,0,,,69990,,,,,,,IF-R02-23M04C02,,,,,,3,8433856087352,The Indian Face,The Indian Face,Talla,L,,1,
29753,variation,IF-R02-23M05C01-T5,8433856087475,Poleron Hoodie Born to be Free White - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,11,,0,0,,,,,0,,,78990,,,,,,,IF-R02-23M05C01,,,,,,3,8433856087475,The Indian Face,The Indian Face,Talla,L,,1,
29761,variation,IF-R02-23M05C02-T5,8433856087536,Poleron Hoodie Born to be Free Green - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,3,,0,0,,,,,0,,,78990,,,,,,,IF-R02-23M05C02,,,,,,3,8433856087536,The Indian Face,The Indian Face,Talla,L,,1,
29769,variation,IF-R02-23M05C03-T5,8433856087598,Poleron Hoodie Born to be Free Red - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,6,,0,0,,,,,0,,,78990,,,,,,,IF-R02-23M05C03,,,,,,3,8433856087598,The Indian Face,The Indian Face,Talla,L,,1,
29777,variation,TA-S01-01-T5,8433856076479,Poleron Hoodie Born to be Free Blanco - L,1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,,78990,,,,,,,TA-S01-01,,,,,,3,8433856076479,The Indian Face,The Indian Face,Talla,L,,1,
31590,variation,TA-C01-01-T5,,Polera Original Blanca - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,11,,0,0,,,,,0,,,32990,,,,,,,TA-C01-01,,,,,,3,8433856075311,The Indian Face,The Indian Face,Talla,L,,1,
31597,variation,TA-C01-02-T5,,Polera Original Azul Marino - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,12,,0,0,,,,,0,,,32990,,,,,,,TA-C01-02,,,,,,3,8433856075359,The Indian Face,The Indian Face,Talla,L,,1,
31616,variation,TA-C02-07-T5,,Polera Soul Amarilla - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,6,,0,0,,,,,0,,,32990,,,,,,,TA-C02-07,,,,,,3,8433856075632,The Indian Face,The Indian Face,Talla,L,,1,
31639,variation,UL-R01-23M03C01-T5,,Polera Classic White - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,8,,0,0,,,,,0,,,32990,,,,,,,UL-R01-23M03C01,,,,,,3,8433856088724,The Indian Face,The Indian Face,Talla,L,,1,
31649,variation,UL-R01-23M03C05-T5,,Polera Classic Red - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,5,,0,0,,,,,0,,,32990,,,,,,,UL-R01-23M03C05,,,,,,3,8433856089165,The Indian Face,The Indian Face,Talla,L,,1,
31662,variation,UL-R01-23M03C06-T5,,Polera Classic Grey - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,8,,0,0,,,,,0,,,32990,,,,,,,UL-R01-23M03C06,,,,,,3,8433856089271,The Indian Face,The Indian Face,Talla,L,,1,
31671,variation,UL-R01-23M03C07-T5,,Polera Classic Navy Blue - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,8,,0,0,,,,,0,,,32990,,,,,,,UL-R01-23M03C07,,,,,,3,8433856089387,The Indian Face,The Indian Face,Talla,L,,1,
31678,variation,UL-R02-23M03C01-T5,,Poleron Hoodie Classic White - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,6,,0,0,,,,,0,,,78990,,,,,,,UL-R02-23M03C01,,,,,,3,8433856090628,The Indian Face,The Indian Face,Talla,L,,1,
31687,variation,UL-R02-23M03C06-T5,,Poleron Hoodie Classic Grey - L,1,0,visible,,,,2026-04-16 23:59:59,taxable,parent,1,7,,0,0,,,,,0,,,78990,,,,,,,UL-R02-23M03C06,,,,,,3,8433856091175,The Indian Face,The Indian Face,Talla,L,,1,
29595,variation,IF-R01-23M01C01-T6,8433856084689,Polera Spirit White - XL,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,32990,,,,,,,IF-R01-23M01C01,,,,,,4,8433856084689,The Indian Face,The Indian Face,Talla,XL,,1,
29607,variation,IF-R01-23M01C03-T6,8433856084900,Polera Spirit Red - XL,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,32990,,,,,,,IF-R01-23M01C03,,,,,,4,8433856084900,The Indian Face,The Indian Face,Talla,XL,,1,
29641,variation,IF-R01-23M01C04-T6,8433856085013,Polera Spirit Blue - XL,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,32990,,,,,,,IF-R01-23M01C04,,,,,,4,8433856085013,The Indian Face,The Indian Face,Talla,XL,,1,
