ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (g),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,EAN,Marcas,Marca,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1
19064,variation,WFF1077NRE-BLK37,,ZAP SHERPA NEGRO - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542661,Hunter,Hunter,Talla,37,,1,
19065,variation,WFF1077NRE-BLK38,,ZAP SHERPA NEGRO - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542678,Hunter,Hunter,Talla,38,,1,
19066,variation,WFF1077NRE-BLK39,,ZAP SHERPA NEGRO - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542685,Hunter,Hunter,Talla,39,,1,
19067,variation,WFF1077NRE-BLK40/41,,ZAP SHERPA NEGRO - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542692,Hunter,Hunter,Talla,40/41,,1,
19068,variation,WFF1077NRE-BLK42,,ZAP SHERPA NEGRO - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,1,5054916542708,Hunter,Hunter,Talla,42,,1,
19075,variation,WFS1043RMA-BLK36,,Botas Chelsea Original Para Mujer Negro 1 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949505,Hunter,,Talla,36,,1,
19076,variation,WFS1043RMA-BLK37,,Botas Chelsea Original Para Mujer Negro 1 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949512,Hunter,,Talla,37,,1,
19077,variation,WFS1043RMA-BLK38,,Botas Chelsea Original Para Mujer Negro 1 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949529,Hunter,,Talla,38,,1,
19078,variation,WFS1043RMA-BLK39,,Botas Chelsea Original Para Mujer Negro 1 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949536,Hunter,,Talla,39,,1,
19079,variation,WFS1043RMA-BLK40/41,,Botas Chelsea Original Para Mujer Negro 1 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949543,Hunter,,Talla,40/41,,1,
19080,variation,WFS1043RMA-BLK42,,Botas Chelsea Original Para Mujer Negro 1 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,1,5013441949550,Hunter,,Talla,42,,1,
19081,variation,WFS1043RMA-MLR36,,Botas Chelsea Original Para Mujer Rojo Militar - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949642,Hunter,,Talla,36,,1,
19082,variation,WFS1043RMA-MLR37,,Botas Chelsea Original Para Mujer Rojo Militar - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949659,Hunter,,Talla,37,,1,
19083,variation,WFS1043RMA-MLR38,,Botas Chelsea Original Para Mujer Rojo Militar - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,1,5013441949666,Hunter,,Talla,38,,1,
